Name,Age,Height,Sport,Book,Movie,Music,Food,Country
Person_1895,25,160,Swimming,Self-help,Drama,Country,Pizza,China
Person_1896,30,165,Volleyball,Fantasy,Comedy,Classical,Sushi,Japan
Person_1897,19,168,Soccer,Historical Fiction,Documentary,Pop,Falafel,Japan
Person_1898,27,178,None,Thriller,Romance,Jazz,Beef Noodle,China
Person_1899,23,180,Running,Romance,Romance,Rock,Pad Thai,India
Person_1900,23,162,Golf,Fantasy,Science Fiction,Reggae,Beef Noodle,South Korea
Person_1901,28,154,Soccer,None,None,Pop,Curry,Japan
Person_1902,24,170,Golf,Poetry,Comedy,Country,Tacos,South Korea
Person_1903,35,169,Cycling,Fantasy,None,Blues,Tacos,France
Person_1904,31,156,Golf,Science Fiction,Romance,Hip Hop,Jollof Rice,South Korea
Person_1905,21,168,Hiking,Romance,Documentary,None,Lasagna,Japan
Person_1906,26,165,Swimming,Science Fiction,Thriller,Electronic,Sushi,South Korea
Person_1907,34,178,Golf,Mystery,Comedy,Jazz,Falafel,China
Person_1908,20,167,Cycling,Historical Fiction,Documentary,Classical,Curry,Australia
Person_1909,34,156,Hiking,Horror,Comedy,Pop,Lasagna,France
Person_1910,26,151,Running,Romance,Action,Blues,Beef Noodle,India
Person_1911,35,173,Volleyball,Historical Fiction,Fantasy,Rock,Sushi,India
Person_1912,28,152,Basketball,Romance,Action,None,Sushi,USA
Person_1913,26,174,Hiking,Mystery,Mystery,Folk,Ramen,India
Person_1914,22,155,None,Mystery,Mystery,Jazz,Pizza,USA
Person_1915,35,159,Yoga,None,Horror,Hip Hop,Lasagna,Australia
Person_1916,28,159,Basketball,Fantasy,Science Fiction,Folk,Tacos,South Korea
Person_1917,31,154,None,Romance,Drama,Hip Hop,Jollof Rice,India
Person_1918,30,178,Yoga,Science Fiction,Fantasy,Folk,Sushi,USA
Person_1919,29,167,Hiking,None,Action,Blues,Sushi,Japan
Person_1920,24,162,None,Thriller,Comedy,Blues,Ramen,England
Person_1921,22,150,Volleyball,Biography,Thriller,None,Curry,India
Person_1922,28,156,Soccer,Self-help,Action,Reggae,Curry,Italy
Person_1923,33,150,Soccer,Science Fiction,None,Electronic,Curry,Australia
Person_1924,21,158,Cycling,Mystery,Drama,Hip Hop,Jollof Rice,China
Person_1925,32,155,Golf,Romance,None,Blues,Beef Noodle,Italy
Person_1926,24,160,Soccer,Self-help,Drama,Classical,Falafel,South Korea
Person_1927,25,176,Hiking,None,None,Jazz,Tacos,France
Person_1928,33,166,Hiking,Historical Fiction,Romance,Reggae,Curry,Italy
Person_1929,35,159,Cycling,Self-help,Romance,None,Tacos,USA
Person_1930,27,166,None,Horror,Mystery,Pop,Sushi,Canada
Person_1931,26,158,Golf,Poetry,Comedy,None,Falafel,England
Person_1932,29,178,Cycling,Poetry,Comedy,Country,Ramen,India
Person_1933,27,158,Tennis,Poetry,Action,Country,Pad Thai,Australia
Person_1934,28,177,Volleyball,None,None,Folk,Curry,South Korea
Person_1935,28,178,Running,Horror,Romance,Pop,Jollof Rice,China
Person_1936,34,171,Yoga,Science Fiction,Mystery,Reggae,Pizza,Canada
Person_1937,31,180,Swimming,Poetry,Romance,Rock,Ramen,India
Person_1938,34,150,Yoga,Thriller,Romance,Jazz,Lasagna,Japan
Person_1939,30,159,Volleyball,Science Fiction,None,Rock,Pizza,China
Person_1940,35,162,None,Fantasy,Romance,Classical,Curry,Italy
Person_1941,31,180,Yoga,Mystery,Action,Jazz,Falafel,Canada
Person_1942,29,173,Running,Thriller,Horror,Folk,Ramen,South Korea
Person_1943,24,177,Yoga,Self-help,Thriller,Reggae,Tacos,Japan
Person_1944,28,179,Basketball,Mystery,Mystery,Hip Hop,Lasagna,England
Person_1945,26,179,Basketball,Science Fiction,Thriller,Reggae,Tacos,Australia
Person_1946,28,160,Basketball,Fantasy,Fantasy,Rock,Pad Thai,England
Person_1947,31,158,None,Romance,Documentary,Classical,Jollof Rice,Australia
Person_1948,19,175,Running,Mystery,Mystery,Jazz,Curry,Japan
Person_1949,20,175,Hiking,Horror,Action,Pop,Tacos,Canada
Person_1950,26,150,Tennis,Thriller,Horror,Reggae,Lasagna,India
Person_1951,35,165,Soccer,Historical Fiction,Thriller,Rock,Sushi,China
Person_1952,21,179,Hiking,Biography,Drama,Hip Hop,Lasagna,England
Person_1953,34,167,Yoga,Thriller,Drama,Reggae,Tacos,China
Person_1954,20,162,Yoga,Fantasy,None,Jazz,Tacos,India
Person_1955,26,171,Tennis,Mystery,Action,Classical,Jollof Rice,Canada
Person_1956,26,157,Swimming,Fantasy,Documentary,Electronic,Falafel,India
Person_1957,20,175,Golf,Biography,Drama,Rock,Sushi,Italy
Person_1958,35,153,None,Poetry,Documentary,Folk,Lasagna,Canada
Person_1959,23,151,Volleyball,Science Fiction,Comedy,Rock,Beef Noodle,France
Person_1960,23,178,Volleyball,Horror,Drama,Pop,Tacos,India
Person_1961,28,156,Cycling,Biography,Horror,Jazz,Pizza,USA
Person_1962,23,159,Swimming,Romance,Horror,Electronic,Curry,India
Person_1963,35,178,Hiking,Science Fiction,Action,Blues,Ramen,France
Person_1964,30,157,Soccer,Poetry,None,Blues,Curry,China
Person_1965,25,153,Cycling,Thriller,Thriller,Reggae,Pad Thai,China
Person_1966,22,151,Basketball,Horror,Action,Hip Hop,Tacos,China
Person_1967,20,169,Swimming,Mystery,Science Fiction,Electronic,Curry,India
Person_1968,26,155,Basketball,Self-help,Thriller,Electronic,Ramen,South Korea
Person_1969,35,171,Basketball,Thriller,Fantasy,Pop,Lasagna,USA
Person_1970,30,161,Swimming,Poetry,Comedy,Pop,Jollof Rice,USA
Person_1971,34,170,Cycling,Science Fiction,Thriller,Blues,Lasagna,China
Person_1972,25,171,Volleyball,Fantasy,Documentary,Hip Hop,Falafel,England
Person_1973,33,174,Swimming,Historical Fiction,Science Fiction,Country,Ramen,Italy
Person_1974,24,175,Golf,Mystery,Romance,Jazz,Pad Thai,England
Person_1975,33,161,Running,Mystery,Comedy,Folk,Jollof Rice,England
Person_1976,32,176,Golf,Self-help,Action,Classical,Sushi,Japan
Person_1977,24,176,Basketball,Thriller,Comedy,Rock,Lasagna,India
Person_1978,20,178,Running,Thriller,Romance,Reggae,Sushi,Canada
Person_1979,30,177,Hiking,Mystery,Drama,Pop,Falafel,England
Person_1980,32,154,Tennis,Fantasy,Thriller,Folk,Sushi,India
Person_1981,35,171,Running,Self-help,Science Fiction,Pop,Jollof Rice,Japan
Person_1982,22,170,Basketball,Thriller,Documentary,Reggae,Pad Thai,China
Person_1983,22,155,Swimming,Biography,Action,Jazz,Lasagna,England
Person_1984,35,150,Volleyball,Fantasy,Romance,Blues,Falafel,Italy
Person_1985,24,178,Cycling,Self-help,Thriller,Blues,Jollof Rice,Japan
Person_1986,23,179,Basketball,Horror,Romance,None,Curry,China
Person_1987,25,153,Volleyball,Poetry,Drama,Country,Sushi,Japan
Person_1988,18,169,Swimming,None,Action,Folk,Beef Noodle,Japan
Person_1989,20,163,Volleyball,Horror,None,None,Ramen,France
Person_1990,24,177,Hiking,Romance,Horror,Rock,Beef Noodle,France
Person_1991,21,179,Hiking,Thriller,None,None,Tacos,France
Person_1992,31,177,Running,Science Fiction,Thriller,Country,Sushi,France
Person_1993,23,161,Swimming,Horror,None,Blues,Pad Thai,Japan
Person_1994,23,167,Cycling,None,Drama,Rock,Pad Thai,Japan
Person_1995,29,176,Tennis,Science Fiction,Comedy,Rock,Lasagna,USA
Person_1996,24,178,Swimming,Self-help,Documentary,Pop,Pizza,Canada
Person_1997,32,162,Golf,Mystery,None,Country,Jollof Rice,India
Person_1998,33,156,Soccer,None,Thriller,Hip Hop,Ramen,India
Person_1999,26,151,Yoga,Biography,Mystery,None,Curry,Japan
Person_2000,27,166,Golf,None,Comedy,Blues,Beef Noodle,Canada
